X_LONG;Y_LAT;Geo Shape;nom;num_station;nb_bornettes;En_service;M_en_S_16_nov_07;street;Mot_Directeur;No;Nrivoli;commune;code_insee;
43,5622903556;1,48095852125;"{""type"": ""Point"", ""coordinates"": [1.480958521253278, 43,56229035562091]}";BELIN C.N.R.S.;237;20;oui;2008;AV EDOUARD BELIN;BELIN (AV EDOUARD BELIN);16;3105552894;Toulouse;31555
43,5572334863;1,46526500947;"{""type"": ""Point"", ""coordinates"": [1.465265009467367, 43,557233486252734]}";NARBONNE IUFM;231;20;oui;2008;RTE DE NARBONNE;NARBONNE (RTE DE NARBONNE);217;3105556196;Toulouse;31555
43,6474935609;1,43264037245;"{""type"": ""Point"", ""coordinates"": [1.432640372445063, 43,64749356087172]}";PLACE RICHÃ;259;20;oui;2013;PL PAUL RICHE;RICHE (PL PAUL RICHE);;3105556642;Toulouse;31555
43,6406279929;1,44024551967;"{""type"": ""Point"", ""coordinates"": [1.440245519667786, 43,6406279929482]}";VAN DYCK;261;18;oui;2013;RUE ANTOINE VAN DYCK;DYCK (RUE ANTOINE VAN DYCK);;;Toulouse;31555
43,5787362363;1,44674751243;"{""type"": ""Point"", ""coordinates"": [1.44674751242579, 43,578736236264106]}";NIEL;281;0;oui;2014;RUE SAINT ROCH;ROCH (RUE SAINT ROCH);;;Toulouse;31555
43,5680280593;1,41334822234;"{""type"": ""Point"", ""coordinates"": [1.413348222344226, 43,568028059305185]}";BORDELONGUE;265;0;oui;2013;PAS DU CANAL DE BORDELONGUE;BORDELONGUE (PAS DU CANAL DE BORDELONGUE);;;Toulouse;31555
43,5650049725;1,41039892853;"{""type"": ""Point"", ""coordinates"": [1.410398928525144, 43,56500497247343]}";LAFOURGUETTE;264;0;oui;2013;PL DES GLIERES;GLIERES (PL DES GLIERES);;;Toulouse;31555
43,5814509455;1,38878379916;"{""type"": ""Point"", ""coordinates"": [1.388783799161274, 43,58145094547684]}";PLACE DES PRADETTES;275;0;oui;2013;PL DES PRADETTES;PRADETTES (PL DES PRADETTES);;;Toulouse;31555
43,5791571867;1,39260607288;"{""type"": ""Point"", ""coordinates"": [1.392606072884794, 43,57915718667213]}";IZAR;273;0;oui;2013;RPT LOUIS IZAR;IZAR (RPT LOUIS IZAR);;;Toulouse;31555
43,5844422778;1,39871460195;"{""type"": ""Point"", ""coordinates"": [1.398714601949259, 43,58444227781202]}";PLACE JEAN BAYLET;263;0;oui;2013;AV JEAN BAYLET;BAYLET (AV JEAN BAYLET);;;Toulouse;31555
43,6240039562;1,42782751475;"{""type"": ""Point"", ""coordinates"": [1.427827514747879, 43,62400395615544]}";TRENTIN;270;0;oui;2013;BD SILVIO TRENTIN;TRENTIN (BD SILVIO TRENTIN);;3105558356;Toulouse;31555
43,6013069756;1,45208030445;"{""type"": ""Point"", ""coordinates"": [1.452080304453723, 43,60130697561178]}";MONUMENT AUX COMBATTANTS;23;24;oui;2007;BD LAZARE CARNOT;CARNOT (BD LAZARE CARNOT);6;3105555132;Toulouse;31555
43,5995226236;1,44547250457;"{""type"": ""Point"", ""coordinates"": [1.445472504568114, 43,59952262363359]}";PLACE ROUAIX;25;17;oui;2007;RUE DES TOURNEURS;TOURNEURS (RUE DES TOURNEURS);1;3105558536;Toulouse;31555
43,6032696527;1,44550808373;"{""type"": ""Point"", ""coordinates"": [1.445508083729929, 43,60326965272048]}";POMME;3;19;oui;2007;RUE DE LA POMME;POMME (RUE DE LA POMME);62;3105556988;Toulouse;31555
43,5964570837;1,45092834302;"{""type"": ""Point"", ""coordinates"": [1.450928343024587, 43,596457083687454]}";JARDIN ROYAL;66;23;oui;2007;RUE DU HUIT MAI 1945;MAI 1945 (RUE DU HUIT MAI 1945);0;3105554272;Toulouse;31555
43,5926608273;1,44314720707;"{""type"": ""Point"", ""coordinates"": [1.443147207071471, 43,59266082730904]}";FEUGA;69;20;oui;2007;ALL PAUL FEUGA;FEUGA (ALL PAUL FEUGA);11;3105556620;Toulouse;31555
43,6149887523;1,43291370926;"{""type"": ""Point"", ""coordinates"": [1.432913709261129, 43,614988752329815]}";HOTEL DE POLICE;123;15;oui;2008;RUE DE CHAUSSAS;CHAUSSAS (RUE DE CHAUSSAS);1;3105551996;Toulouse;31555
43,6068755484;1,43072063276;"{""type"": ""Point"", ""coordinates"": [1.430720632758711, 43,60687554836759]}";LECLERC -  BARCELONE;85;20;oui;2008;BD DU MARECHAL LECLERC;LECLERC (BD DU MARECHAL LECLERC);2;3105555656;Toulouse;31555
43,6112623017;1,43807348918;"{""type"": ""Point"", ""coordinates"": [1.438073489175041, 43,61126230170934]}";LASCROSSES -  PLACE ARNAUD BERNARD;90;26;oui;2007;BD LASCROSSES;LASCROSSES (BD LASCROSSES);3B;3105555080;Toulouse;31555
43,6074477582;1,45425316475;"{""type"": ""Point"", ""coordinates"": [1.454253164751141, 43,60744775821943]}";PISCINE LEO LAGRANGE;63;22;oui;2008;RUE DES SEPT TROUBADOURS;TROUBADOURS (RUE DES SEPT TROUBADOURS);54;3105558224;Toulouse;31555
43,6086864874;1,43944808952;"{""type"": ""Point"", ""coordinates"": [1.439448089524624, 43,60868648743401]}";CHAINE;54;18;oui;2007;RUE DE LA CHAINE;CHAINE (RUE DE LA CHAINE);10;3105551844;Toulouse;31555
43,6073900298;1,43946241732;"{""type"": ""Point"", ""coordinates"": [1.43946241731691, 43,60739002981767]}";SALENQUES;31;17;oui;2007;RUE DES SALENQUES;SALENQUES (RUE DES SALENQUES);7;3105558100;Toulouse;31555
43,6086981693;1,43693343207;"{""type"": ""Point"", ""coordinates"": [1.436933432074838, 43,6086981692885]}";PLACE SAINT JULIEN;53;24;oui;2007;PL SAINT JULIEN;JULIEN (PL SAINT JULIEN);0;3105557864;Toulouse;31555
43,6115693201;1,43966733133;"{""type"": ""Point"", ""coordinates"": [1.439667331333625, 43,61156932006529]}";ARCOLE -  BALANCE;91;23;oui;2007;BD D ARCOLE;ARCOLE (BD D ARCOLE);48;3105550428;Toulouse;31555
43,6090485232;1,4426935083;"{""type"": ""Point"", ""coordinates"": [1.442693508298939, 43,60904852322663]}";SAINT SERNIN  -  MERLY;56;14;oui;2007;RUE MERLY;MERLY (RUE MERLY);1;3105555896;Toulouse;31555
43,6152867705;1,4428779309;"{""type"": ""Point"", ""coordinates"": [1.442877930903226, 43,61528677053115]}";MINIMES -  PASSERELLE;111;22;oui;2008;BD DES MINIMES;MINIMES (BD DES MINIMES);38B;3105555960;Toulouse;31555
43,5876387848;1,4598495052;"{""type"": ""Point"", ""coordinates"": [1.459849505196883, 43,587638784777816]}";PONT DES DEMOISELLES;98;20;oui;2008;ALL DES DEMOISELLES;DEMOISELLES (ALL DES DEMOISELLES);80;3105552584;Toulouse;31555
43,6090407853;1,44109967108;"{""type"": ""Point"", ""coordinates"": [1.44109967108436, 43,60904078525607]}";SAINT SERNIN -  GATIEN ARNOULT;55;13;oui;2007;RUE GATIEN ARNOULT;ARNOULT (RUE GATIEN ARNOULT);2;3105553780;Toulouse;31555
43,6032145022;1,44812935012;"{""type"": ""Point"", ""coordinates"": [1.448129350118927, 43,60321450224801]}";ESPACE SAINT GEORGES;8;24;oui;2007;RUE PAUL VIDAL;VIDAL (RUE PAUL VIDAL);19;3105556660;Toulouse;31555
43,6029216008;1,45172699109;"{""type"": ""Point"", ""coordinates"": [1.451726991089363, 43,60292160079692]}";CARNOT ROLAND;22;20;oui;2007;BD LAZARE CARNOT;CARNOT (BD LAZARE CARNOT);24;3105555132;Toulouse;31555
43,5978399233;1,45165488883;"{""type"": ""Point"", ""coordinates"": [1.451654888832913, 43,597839923335705]}";PALAIS NIEL;44;20;oui;2007;ALL FORAIN FRANCOIS VERDIER;VERDIER (ALL FORAIN FRANCOIS VERDIER);1;3105553396;Toulouse;31555
43,5943610511;1,44096279944;"{""type"": ""Point"", ""coordinates"": [1.440962799443163, 43,59436105112657]}";GARONNETTE;50;23;oui;2007;AV MAURICE HAURIOU;HAURIOU (AV MAURICE HAURIOU);1;3105555804;Toulouse;31555
43,6046027782;1,4404250849;"{""type"": ""Point"", ""coordinates"": [1.440425084895284, 43,604602778200636]}";PARGAMINIERES;12;23;oui;2007;RUE PARGAMINIERES;PARGAMINIERES (RUE PARGAMINIERES);66;3105556540;Toulouse;31555
43,5951394341;1,43254537051;"{""type"": ""Point"", ""coordinates"": [1.43254537051035, 43,59513943406873]}";FITTE -  CUGNAUX;72;18;oui;2007;ALL CHARLES DE FITTE;FITTE (ALL CHARLES DE FITTE);23;3105551920;Toulouse;31555
43,60104748;1,43413355696;"{""type"": ""Point"", ""coordinates"": [1.434133556962295, 43,601047479959306]}";PLACE LANGE;79;19;oui;2007;PL LANGE;LANGE (PL LANGE);1;3105554996;Toulouse;31555
43,5966227102;1,45560757524;"{""type"": ""Point"", ""coordinates"": [1.455607575241178, 43,59662271015096]}";SABATIER - PORT ST SAUVEUR;100;19;oui;2008;ALL PAUL SABATIER;SABATIER (ALL PAUL SABATIER);16;3105556644;Toulouse;31555
43,6045672253;1,45371722347;"{""type"": ""Point"", ""coordinates"": [1.453717223468109, 43,60456722531138]}";COLOMBETTE;40;17;oui;2008;RUE DE LA COLOMBETTE;COLOMBETTE (RUE DE LA COLOMBETTE);41;3105552192;Toulouse;31555
43,6126464527;1,44845740685;"{""type"": ""Point"", ""coordinates"": [1.448457406845115, 43,61264645270909]}";ROQUELAINE;60;21;oui;2008;PL ROQUELAINE;ROQUELAINE (PL ROQUELAINE);32;3105557600;Toulouse;31555
43,6106821255;1,44362084123;"{""type"": ""Point"", ""coordinates"": [1.443620841228352, 43,610682125468365]}";CONCORDE -  ARCOLE;58;25;oui;2007;RUE DE LA CONCORDE;CONCORDE (RUE DE LA CONCORDE);4;3105552256;Toulouse;31555
43,6134589665;1,43024323244;"{""type"": ""Point"", ""coordinates"": [1.430243232441204, 43,61345896650387]}";EMBOUCHURE -  HAEDENS;122;20;oui;2008;BD DE L EMBOUCHURE;EMBOUCHURE (BD DE L EMBOUCHURE);57;3105552952;Toulouse;31555
43,5857568086;1,44743391698;"{""type"": ""Point"", ""coordinates"": [1.447433916979174, 43,58575680858404]}";MAISON D'ARRET ST MICHEL;128;20;oui;2008;GRANDE-RUE SAINT MICHEL;MICHEL (GRANDE-RUE SAINT MICHEL);18B;3105557916;Toulouse;31555
43,5924441689;1,45792809523;"{""type"": ""Point"", ""coordinates"": [1.457928095229806, 43,5924441688938]}";BD MONTPLAISIR -  CANAL;114;20;oui;2008;BD MONPLAISIR;MONPLAISIR (BD MONPLAISIR);8;3105556016;Toulouse;31555
43,588182255;1,44644310148;"{""type"": ""Point"", ""coordinates"": [1.446443101484986, 43,588182254950354]}";ST MICHEL -  NOTRE DAME;116;15;oui;2008;GRANDE-RUE SAINT MICHEL;MICHEL (GRANDE-RUE SAINT MICHEL);50;3105557916;Toulouse;31555
43,5886263734;1,4506527457;"{""type"": ""Point"", ""coordinates"": [1.450652745695064, 43,588626373391854]}";PLACE DU BUSCA;118;17;oui;2008;PL DU BUSCA;BUSCA (PL DU BUSCA);2;3105551464;Toulouse;31555
43,5854214892;1,45301555148;"{""type"": ""Point"", ""coordinates"": [1.453015551482101, 43,585421489205885]}";PLACE RUSSEL -  BRANLY;112;18;oui;2008;ALL EDOUARD BRANLY;BRANLY (ALL EDOUARD BRANLY);47;3105552896;Toulouse;31555
43,5897092436;1,45595100736;"{""type"": ""Point"", ""coordinates"": [1.455951007358469, 43,589709243649324]}";DEMOISELLES - BEGUE;127;16;oui;2008;RUE BEGUE DAVID;DAVID (RUE BEGUE DAVID);1;3105550980;Toulouse;31555
43,5935151094;1,42999124573;"{""type"": ""Point"", ""coordinates"": [1.429991245731145, 43,59351510942759]}";SAINTE LUCIE;37;18;oui;2008;RUE SAINTE LUCIE;LUCIE (RUE SAINTE LUCIE);38;3105558040;Toulouse;31555
43,6159726386;1,42161129475;"{""type"": ""Point"", ""coordinates"": [1.421611294745665, 43,615972638565154]}";SUISSE LAUSANNE;144;20;oui;2008;BD DE SUISSE;SUISSE (BD DE SUISSE);62;3105558336;Toulouse;31555
43,6241333224;1,43848239491;"{""type"": ""Point"", ""coordinates"": [1.438482394908646, 43,6241333224149]}";THEATRE DES MAZADES;152;20;oui;2008;AV DES MAZADES;MAZADES (AV DES MAZADES);10;3105555848;Toulouse;31555
43,5837632989;1,44334213461;"{""type"": ""Point"", ""coordinates"": [1.443342134614241, 43,58376329889907]}";RECOLLETS;155;20;oui;2008;BD DES RECOLLETS;RECOLLETS (BD DES RECOLLETS);34;3105557344;Toulouse;31555
43,5786056992;1,45026091785;"{""type"": ""Point"", ""coordinates"": [1.450260917853405, 43,578605699167404]}";JULES JULIEN DEVIC;159;20;oui;2008;AV JULES JULIEN;JULIEN (AV JULES JULIEN);96;3105554816;Toulouse;31555
43,6265865348;1,45877424741;"{""type"": ""Point"", ""coordinates"": [1.458774247406833, 43,626586534821]}";BILA;168;15;oui;2008;PL BILA;BILA (PL BILA);1;3105551168;Toulouse;31555
43,6428719786;1,46110410312;"{""type"": ""Point"", ""coordinates"": [1.461104103118941, 43,642871978595664]}";RPT POINT LAFFORGUE;172;20;oui;2008;RPT DE L ABBE G. LAFFORGUE;LAFFORGUE (RPT DE L ABBE G. LAFFORGUE);0;3105550011;Toulouse;31555
43,6059615348;1,48174849528;"{""type"": ""Point"", ""coordinates"": [1.481748495284788, 43,605961534804706]}";CHAUBET;182;20;oui;2008;AV JEAN CHAUBET;CHAUBET (AV JEAN CHAUBET);158;3105554540;Toulouse;31555
43,5979952351;1,42016702494;"{""type"": ""Point"", ""coordinates"": [1.42016702493547, 43,5979952350674]}";BARRIERE DE BAYONNE;138;20;oui;2008;BRE DE BAYONNE;BAYONNE (BRE DE BAYONNE);2;3105550924;Toulouse;31555
43,584576424;1,41570681322;"{""type"": ""Point"", ""coordinates"": [1.415706813222305, 43,58457642404121]}";DESBALS MONT DORE;187;15;oui;2008;RUE HENRI DESBALS;DESBALS (RUE HENRI DESBALS);187;3105554140;Toulouse;31555
43,587777109;1,40955573438;"{""type"": ""Point"", ""coordinates"": [1.409555734375369, 43,58777710897651]}";ST SIMON PRADO;192;18;oui;2008;RTE DE SAINT SIMON;SIMON (RTE DE SAINT SIMON);355;3105557988;Toulouse;31555
43,594888486;1,4150828224;"{""type"": ""Point"", ""coordinates"": [1.415082822399101, 43,59488848596201]}";LOMBEZ PETITE VITESSE;193;20;oui;2008;AV DE LOMBEZ;LOMBEZ (AV DE LOMBEZ);59;3105555308;Toulouse;31555
43,6410709325;1,46647604377;"{""type"": ""Point"", ""coordinates"": [1.466476043769897, 43,64107093248602]}";ALBI PELET;171;20;oui;2008;RTE D ALBI;ALBI (RTE D ALBI);191;3105550124;Toulouse;31555
43,6152177959;1,46545891348;"{""type"": ""Point"", ""coordinates"": [1.46545891347541, 43,6152177958661]}";CRETES CHAUMIERES;212;17;oui;2008;RUE DE LA CHAUMIERE;CHAUMIERE (RUE DE LA CHAUMIERE);0;3105551989;Toulouse;31555
43,574571158;1,40213704128;"{""type"": ""Point"", ""coordinates"": [1.402137041282718, 43,574571157992764]}";TABAR UNIVERSITE;220;20;oui;2008;RUE UNIVERSITE DU MIRAIL;MIRAIL (RUE UNIVERSITE DU MIRAIL);3;3105558666;Toulouse;31555
43,5714904587;1,46269876701;"{""type"": ""Point"", ""coordinates"": [1.462698767010388, 43,57149045873423]}";IUT RANGUEIL;229;20;oui;2008;AV DE RANGUEIL;RANGUEIL (AV DE RANGUEIL);129;3105557268;Toulouse;31555
43,6355844097;1,46426701178;"{""type"": ""Point"", ""coordinates"": [1.464267011778976, 43,635584409709416]}";CROIX DAURADE BIBLIOTHEQUE;170;17;oui;2008;CHE DE NICOL;NICOL (CHE DE NICOL);164;3105556262;Toulouse;31555
43,5751086244;1,42423826873;"{""type"": ""Point"", ""coordinates"": [1.424238268731255, 43,575108624434435]}";ESPAGNE CHARPENTIER;241;20;oui;2008;RTE D ESPAGNE;ESPAGNE (RTE D ESPAGNE);57;3105553064;Toulouse;31555
43,5739197494;1,4839225676;"{""type"": ""Point"", ""coordinates"": [1.483922567599524, 43,57391974941301]}";GONIN;267;0;oui;2013;RUE CLAUDE GONIN;GONIN (RUE CLAUDE GONIN);;;Toulouse;31555
43,5736943966;1,41398810205;"{""type"": ""Point"", ""coordinates"": [1.413988102046245, 43,57369439662643]}";TOURAINE;266;0;oui;2013;RUE DE LA TOURAINE;TOURAINE (RUE DE LA TOURAINE);;;Toulouse;31555
43,6065621488;1,41414761265;"{""type"": ""Point"", ""coordinates"": [1.414147612649868, 43,606562148823215]}";WAGNER;282;0;oui;2013;BD RICHARD WAGNER;WAGNER (BD RICHARD WAGNER);;3105557468;Toulouse;31555
43,5837779038;1,40641531228;"{""type"": ""Point"", ""coordinates"": [1.40641531228392, 43,58377790375025]}";PLACE CAMPAN;254;0;oui;2013;PL LOUIS CAMPAN;CAMPAN (PL LOUIS CAMPAN);;;Toulouse;31555
43,6016309278;1,45608133929;"{""type"": ""Point"", ""coordinates"": [1.456081339293213, 43,60163092783517]}";DAURIAC - ESCANDE;42;23;oui;2007;BD PR LEOPOLD ESCANDE;ESCANDE (BD PR LEOPOLD ESCANDE);3;3105557151;Toulouse;31555
43,6040791182;1,45015368757;"{""type"": ""Point"", ""coordinates"": [1.450153687570846, 43,604079118183876]}";CARNOT - LABEDA;21;22;oui;2007;BD LAZARE CARNOT;CARNOT (BD LAZARE CARNOT);63;3105555132;Toulouse;31555
43,5998933106;1,42946748826;"{""type"": ""Point"", ""coordinates"": [1.42946748826004, 43,59989331056802]}";JARDIN RAYMOND VI;81;33;oui;2008;ALL CHARLES DE FITTE;FITTE (ALL CHARLES DE FITTE);76;3105551920;Toulouse;31555
43,6050782557;1,43731413294;"{""type"": ""Point"", ""coordinates"": [1.437314132940159, 43,60507825565072]}";VALADE;29;19;oui;2007;RUE VALADE;VALADE (RUE VALADE);31;3105558676;Toulouse;31555
43,6103968126;1,44308450276;"{""type"": ""Point"", ""coordinates"": [1.443084502763829, 43,61039681263805]}";MERLY -  ARCOLE;57;15;oui;2007;RUE MERLY;MERLY (RUE MERLY);15;3105555896;Toulouse;31555
43,6046781018;1,44952828209;"{""type"": ""Point"", ""coordinates"": [1.449528282093472, 43,60467810181884]}";CARNOT -  TROIS JOURNEES;20;27;oui;2007;BD LAZARE CARNOT;CARNOT (BD LAZARE CARNOT);69;3105555132;Toulouse;31555
43,5974175601;1,44527793083;"{""type"": ""Point"", ""coordinates"": [1.445277930834497, 43,59741756009549]}";PLACE DES CARMES;46;20;oui;2007;PL DES CARMES;CARMES (PL DES CARMES);37;3105551708;Toulouse;31555
43,6078583896;1,44666624289;"{""type"": ""Point"", ""coordinates"": [1.446666242890131, 43,60785838956709]}";STRASBOURG  -  BAYARD;16;21;oui;2007;BD DE STRASBOURG;STRASBOURG (BD DE STRASBOURG);32;3105558328;Toulouse;31555
43,5963147574;1,43214373959;"{""type"": ""Point"", ""coordinates"": [1.432143739590793, 43,5963147573693]}";FITTE - TEINTURIERS;73;17;oui;2007;ALL CHARLES DE FITTE;FITTE (ALL CHARLES DE FITTE);40;3105551920;Toulouse;31555
43,5996760522;1,42937135576;"{""type"": ""Point"", ""coordinates"": [1.429371355762313, 43,59967605222173]}";FITTE - VARSI;80;23;oui;2007;ALL CHARLES DE FITTE;FITTE (ALL CHARLES DE FITTE);89B;3105551920;Toulouse;31555
43,594306254;1,44882209496;"{""type"": ""Point"", ""coordinates"": [1.448822094957896, 43,59430625400039]}";MUSEUM;67;28;oui;2008;ALL JULES GUESDE;GUESDE (ALL JULES GUESDE);35;3105554812;Toulouse;31555
43,5985644574;1,43505005322;"{""type"": ""Point"", ""coordinates"": [1.435050053221433, 43,598564457363416]}";REPUBLIQUE - PLACE OLIVIER;76;20;oui;2008;RUE DE LA REPUBLIQUE;REPUBLIQUE (RUE DE LA REPUBLIQUE);34;3105557428;Toulouse;31555
43,6027020669;1,45444839888;"{""type"": ""Point"", ""coordinates"": [1.454448398879915, 43,602702066894025]}";ST AUBIN  - CAMICHEL;41;20;oui;2008;RUE CHARLES CAMICHEL;CAMICHEL (RUE CHARLES CAMICHEL);1;3105551560;Toulouse;31555
43,607436201;1,44465392586;"{""type"": ""Point"", ""coordinates"": [1.444653925856657, 43,60743620096081]}";PERIGORD;14;20;oui;2007;RUE DE PERIGORD;PERIGORD (RUE DE PERIGORD);26;3105556756;Toulouse;31555
43,6061363153;1,44135064802;"{""type"": ""Point"", ""coordinates"": [1.441350648016484, 43,60613631532513]}";LOIS -  ESQUILE;13;15;oui;2007;RUE DE L ESQUILE;ESQUILE (RUE DE L ESQUILE);1;3105553080;Toulouse;31555
43,6145965267;1,44353763512;"{""type"": ""Point"", ""coordinates"": [1.4435376351212, 43,61459652667697]}";PRINTEMPS - INGRES;93;15;oui;2008;RUE DU PRINTEMPS;PRINTEMPS (RUE DU PRINTEMPS);57;3105557140;Toulouse;31555
43,6131507848;1,44133703624;"{""type"": ""Point"", ""coordinates"": [1.441337036242309, 43,613150784824995]}";CHALETS;92;13;oui;2008;RUE DES CHALETS;CHALETS (RUE DES CHALETS);31;3105551852;Toulouse;31555
43,6138768623;1,45148809233;"{""type"": ""Point"", ""coordinates"": [1.45148809232697, 43,61387686232048]}";SEMARD -  GARE ROUTIERE;94;20;oui;2008;BD PIERRE SEMARD;SEMARD (BD PIERRE SEMARD);73;3105556916;Toulouse;31555
43,6041843296;1,44540497476;"{""type"": ""Point"", ""coordinates"": [1.445404974755601, 43,60418432964568]}";POIDS DE L'HUILE;1;20;oui;2007;RUE DU POIDS DE L HUILE;HUILE (RUE DU POIDS DE L HUILE);12;3105556972;Toulouse;31555
43,5932599844;1,43506262787;"{""type"": ""Point"", ""coordinates"": [1.435062627873839, 43,59325998440422]}";COURS DILLON;71;24;oui;2008;RUE LAGANNE;LAGANNE (RUE LAGANNE);3;3105554948;Toulouse;31555
43,6056186702;1,43449255914;"{""type"": ""Point"", ""coordinates"": [1.434492559140711, 43,605618670187695]}";DUPORTAL - CANAL DE BRIENNE;51;18;oui;2007;BD ARMAND DUPORTAL;DUPORTAL (BD ARMAND DUPORTAL);1;3105550492;Toulouse;31555
43,6229744522;1,43445042868;"{""type"": ""Point"", ""coordinates"": [1.434450428675428, 43,62297445218862]}";MINIMES - BAQUE;132;15;oui;2008;AV DES MINIMES;MINIMES (AV DES MINIMES);101;3105555956;Toulouse;31555
43,5899454367;1,43219351663;"{""type"": ""Point"", ""coordinates"": [1.432193516632345, 43,58994543667642]}";MURET -  BARTHERE;104;20;oui;2008;AV DE MURET;MURET (AV DE MURET);223B;3105556160;Toulouse;31555
43,602722991;1,44203223448;"{""type"": ""Point"", ""coordinates"": [1.442032234475964, 43,60272299104447]}";SAINTE URSULE;4;17;oui;2008;RUE SAINTE URSULE;URSULE (RUE SAINTE URSULE);19;3105558076;Toulouse;31555
43,6020011314;1,41484301588;"{""type"": ""Point"", ""coordinates"": [1.414843015881682, 43,60200113141423]}";FONTAINES MILHES;136;20;oui;2008;RUE DES FONTAINES;FONTAINES (RUE DES FONTAINES);190;3105553380;Toulouse;31555
43,5917190986;1,41863010582;"{""type"": ""Point"", ""coordinates"": [1.418630105816818, 43,59171909860864]}";EMILE MALE;140;18;oui;2008;PL EMILE MALE;MALE (PL EMILE MALE);4;3105552988;Toulouse;31555
43,5878725626;1,42458262997;"{""type"": ""Point"", ""coordinates"": [1.424582629969231, 43,58787256261302]}";DEODAT DE SEVERAC;142;20;oui;2008;BD DEODAT DE SEVERAC;SEVERAC (BD DEODAT DE SEVERAC);52;3105552600;Toulouse;31555
